,adj_close,high,low,volume,Real Lower Band,Real Middle Band,Real Upper Band,EMA,SlowD,SlowK,RSI,Chaikin A/D,OBV,Aroon Down,Aroon Up
2009-03-23,13.6778,108.16,101.75,23799900.0,80.7382,93.2849,105.8315,95.9458,84.5658,85.2859,70.7027,1381229549.3119,1710216255.0,21.4286,100.0
2009-03-24,13.5724,109.44,105.3872,22879000.0,80.3472,94.1139,107.8806,96.9824,83.052,83.002,68.8413,1374640433.4414,1687337255.0,14.2857,100.0
2009-03-25,13.5292,108.36,103.86,23093500.0,80.1814,94.8804,109.5794,97.8879,82.4547,79.0761,68.0509,1378540668.997,1664243755.0,7.1429,92.8571
2009-03-26,13.9586,109.98,107.58,22009000.0,80.0952,95.9144,111.7335,99.029,80.6793,79.9597,71.5481,1398532177.3303,1686252755.0,0.0,100.0
2009-03-27,13.5749,108.53,106.4,17602600.0,80.5938,96.7914,112.989,99.7739,78.423,76.2331,64.7303,1388367295.6402,1668650155.0,0.0,92.8571
2009-03-30,13.2751,105.01,102.61,17957000.0,81.6249,97.6189,113.6129,100.223,72.7652,62.1028,59.9248,1398542928.9735,1650693155.0,0.0,85.7143
2009-03-31,13.3551,107.45,105.0,20360000.0,82.7354,98.4564,114.1773,100.6894,59.6158,40.5114,60.7623,1380177377.9531,1671053155.0,0.0,78.5714
2009-04-01,13.8087,109.0,103.89,21049000.0,83.3823,99.3324,115.2825,101.4514,49.9894,47.3541,65.2,1398672487.5421,1692102155.0,0.0,71.4286
2009-04-02,14.3194,114.75,109.78,29013100.0,84.3246,100.5259,116.7272,102.5236,51.4829,66.5832,69.3973,1403867992.3711,1721115255.0,7.1429,100.0
2009-04-03,14.7361,116.13,113.52,22722900.0,86.1065,102.0604,118.0142,103.8061,67.3855,88.2191,72.3297,1424153186.624,1743838155.0,0.0,100.0
2009-04-06,15.0487,118.75,113.28,23502300.0,88.8629,103.8274,118.7919,105.2008,82.7276,93.3806,74.3174,1445077537.8123,1767340455.0,0.0,100.0
2009-04-07,14.6104,116.67,114.19,19163600.0,91.1553,105.146,119.1367,106.1341,90.7232,90.57,67.0435,1438432095.8768,1748176855.0,0.0,92.8571
2009-04-08,14.7781,116.79,114.58,16272500.0,92.7618,106.328,119.8942,107.1041,88.6119,81.8851,68.3211,1447783261.0352,1764449355.0,0.0,85.7143
2009-04-09,15.191,120.0,117.96,18955600.0,93.5675,107.489,121.4105,108.2914,84.2934,80.4251,71.2738,1458747774.7606,1783404955.0,0.0,100.0
2009-04-13,15.2735,120.98,119.0,13901300.0,94.7894,108.7035,122.6176,109.4274,82.619,85.5469,71.8391,1461977369.7101,1797306255.0,0.0,100.0
2009-04-14,15.0309,120.17,117.25,16236500.0,96.7511,109.848,122.9449,110.2734,82.4805,81.4695,67.6274,1457529013.5458,1781069755.0,28.5714,92.8571
2009-04-15,14.9458,118.25,115.76,14745800.0,98.1105,110.747,123.3835,110.975,77.741,66.2066,66.1621,1465049963.7466,1766323955.0,21.4286,85.7143
2009-04-16,15.4298,123.15,118.79,21194500.0,99.0316,111.7435,124.4554,111.9726,69.8349,61.8286,70.1261,1469716642.6456,1787518455.0,14.2857,100.0
2009-04-17,15.6801,124.25,120.25,17767700.0,100.0424,112.8335,125.6246,113.0628,66.5709,71.6774,71.9555,1480110747.1456,1805286155.0,7.1429,100.0
2009-04-20,15.3091,122.99,119.16,16659500.0,101.675,113.779,125.883,113.7711,69.2854,74.35,65.5482,1475108547.4067,1788626655.0,0.0,92.8571
2009-04-21,15.4692,122.14,118.6,16810200.0,102.246,114.484,126.722,114.532,72.7564,72.2419,66.9172,1488309777.9152,1805436855.0,7.1429,85.7143
2009-04-22,15.4374,125.35,121.2,33527400.0,103.1444,115.218,127.2916,115.1965,67.7098,56.5376,66.3538,1459791290.6863,1771909455.0,0.0,100.0
2009-04-23,15.9316,127.2,123.51,33755600.0,104.0106,116.1635,128.3164,116.1683,64.3545,64.2841,70.5136,1460614598.0034,1805665055.0,0.0,100.0
2009-04-24,15.7411,125.14,122.97,19313000.0,104.6268,116.865,129.1032,116.9047,60.6971,61.2696,67.0701,1457855598.0034,1786352055.0,7.1429,92.8571
2009-04-27,15.8465,125.0,122.66,17167500.0,105.9739,117.759,129.5441,117.6499,65.4042,70.6589,68.0013,1471061367.2341,1803519555.0,0.0,85.7143
2009-04-28,15.7413,126.21,123.26,16280600.0,108.3635,118.7296,129.0957,118.2454,63.7473,59.3134,65.9964,1461866967.3697,1787238955.0,0.0,78.5714
2009-04-29,15.8986,126.85,123.83,16361100.0,111.0922,119.7306,128.369,118.902,62.3172,56.9793,67.5375,1459699934.2572,1803600055.0,0.0,71.4286
2009-04-30,15.9863,127.0,124.92,17803200.0,113.1886,120.5876,127.9866,119.5618,57.9532,57.5668,68.3972,1457474534.2572,1821403255.0,21.4286,64.2857
2009-05-01,16.1654,127.95,125.8,14197000.0,114.3088,121.3141,128.3194,120.2931,61.9871,71.4152,70.1376,1462294911.0013,1835600255.0,14.2857,100.0
2009-05-04,16.779,132.25,127.68,21762800.0,114.1208,122.1181,130.1154,121.4147,71.6182,85.8726,75.1799,1482343354.765,1857363055.0,7.1429,100.0
2009-05-05,16.8604,132.86,131.12,14223400.0,113.794,122.8311,131.8682,122.4904,83.8643,94.305,75.7639,1494114444.4202,1871586455.0,0.0,100.0
2009-05-06,16.8337,133.5,130.22,16912100.0,114.4844,123.7061,132.9278,123.4437,91.6905,94.8939,75.1392,1500714288.3226,1854674355.0,21.4286,100.0
2009-05-07,16.3966,132.39,127.9,18992000.0,115.4978,124.3431,133.1884,123.9786,88.5131,76.3405,65.5975,1491535526.63,1835682355.0,14.2857,92.8571
2009-05-08,16.4132,131.2342,126.26,16713000.0,116.0232,124.8241,133.625,124.4749,76.095,57.0508,65.7744,1494511759.0694,1852395355.0,7.1429,85.7143
2009-05-11,16.4614,130.96,127.12,14452100.0,116.5254,125.2916,134.0578,124.9602,58.7444,42.8418,66.3195,1498501140.8402,1866847455.0,0.0,78.5714
2009-05-12,15.8071,129.71,123.25,21767200.0,117.4193,125.5971,133.7749,124.9087,44.1423,32.5342,53.8107,1484618654.1529,1845080255.0,0.0,71.4286
2009-05-13,15.1808,124.02,119.38,21284700.0,117.8386,125.6896,133.5406,124.3927,31.5674,19.3261,45.0507,1464343142.515,1823795555.0,100.0,64.2857
2009-05-14,15.6204,123.53,119.7,15993800.0,118.0496,125.7646,133.4796,124.2553,21.9952,14.1253,51.0709,1475492867.3191,1839789355.0,92.8571,57.1429
2009-05-15,15.553,124.62,121.61,13127400.0,117.9268,125.7146,133.5024,124.0805,17.5076,19.0712,50.1643,1469430712.5019,1826661955.0,85.7143,50.0
2009-05-18,16.0905,126.7,121.57,16387200.0,118.6054,126.0221,133.4388,124.3252,25.1484,42.2485,56.7617,1485498473.9054,1843049155.0,78.5714,42.8571
2009-05-19,16.1921,129.31,125.74,13300800.0,119.1331,126.3066,133.4801,124.6228,40.2064,59.2995,57.897,1484939616.7625,1856349955.0,71.4286,35.7143
2009-05-20,15.9914,129.21,125.3,13878000.0,119.6905,126.5246,133.3587,124.7416,57.8327,71.9501,54.8348,1475107887.8623,1842471955.0,64.2857,28.5714
2009-05-21,15.7767,126.78,122.89,14569500.0,119.5689,126.4636,133.3583,124.6881,63.6603,59.7313,51.686,1470201449.5589,1827902455.0,57.1429,21.4286
2009-05-22,15.5632,124.18,121.75,10642800.0,119.369,126.3936,133.4182,124.4797,56.1094,36.6468,48.6926,1466128279.1885,1817259655.0,50.0,14.2857
2009-05-26,16.6152,130.83,124.55,22747400.0,119.466,126.6961,133.9262,125.0797,48.2578,48.3953,60.7561,1488513459.4433,1840007055.0,42.8571,7.1429
2009-05-27,16.9036,134.98,130.91,23086500.0,119.541,127.1535,134.766,125.8388,50.2225,65.6256,63.3035,1489704654.775,1863093555.0,35.7143,100.0
2009-05-28,17.1602,135.39,132.03,17412600.0,119.3622,127.65,135.9378,126.718,69.3975,94.1717,65.4525,1503800569.0607,1880506155.0,28.5714,100.0
2009-05-29,17.2542,135.9,133.85,16304800.0,119.1854,128.149,137.1126,127.5839,84.6469,94.1433,66.2327,1518673728.0851,1896810955.0,21.4286,100.0
2009-06-01,17.7039,139.99,136.0,16160700.0,118.566,128.7545,138.943,128.7045,95.3131,97.6243,69.7518,1529650043.1227,1912971655.0,14.2857,100.0
2009-06-02,17.7217,141.34,138.35,16293700.0,117.9851,129.1255,140.2659,129.7316,94.7538,92.4939,69.8854,1525780970.5475,1929265355.0,7.1429,100.0
2009-06-03,17.9072,141.11,139.07,20185700.0,117.3382,129.5375,141.7368,130.8001,93.8092,91.3095,71.3093,1542800286.2337,1949451055.0,0.0,92.8571
2009-06-04,18.2617,144.18,140.04,19665500.0,116.456,130.0995,143.743,132.0324,91.6916,91.2714,73.8534,1558285679.9535,1969116555.0,0.0,100.0
2009-06-05,18.3798,146.4,143.21,22597000.0,115.8483,130.88,145.9117,133.236,91.4066,91.639,74.6601,1556373081.2075,1991713555.0,7.1429,100.0
2009-06-08,18.2757,144.23,139.43,33273300.0,115.5856,131.613,147.6404,134.2469,88.4622,82.4763,72.5353,1584378108.7075,1958440255.0,0.0,92.8571
2009-06-09,18.1321,144.56,140.55,24177300.0,115.5676,132.2705,148.9734,135.0538,80.4255,67.1612,69.5958,1586367761.8247,1934262955.0,21.4286,85.7143
2009-06-10,17.8183,142.35,138.3,24593700.0,116.422,133.062,149.702,135.5487,65.6783,47.3975,63.535,1585456884.0469,1909669255.0,14.2857,78.5714
2009-06-11,17.7802,141.56,138.55,18743700.0,118.4213,134.085,149.7487,135.9679,48.6573,31.4133,62.8194,1584149184.0469,1890925555.0,7.1429,71.4286
2009-06-12,17.4016,139.1,136.04,20110200.0,119.9451,134.786,149.6269,136.0633,32.4214,18.4533,56.0647,1576262831.1057,1870815355.0,0.0,64.2857
2009-06-15,17.2898,136.93,134.89,19276800.0,121.7531,135.4695,149.1859,136.0659,21.4772,14.5651,54.211,1579664619.341,1851538555.0,0.0,57.1429
2009-06-16,17.3228,138.47,136.1,18385900.0,122.8473,135.9545,149.0617,136.0929,15.7724,14.2987,54.6877,1565157601.1976,1869924455.0,0.0,50.0
2009-06-17,17.225,137.45,134.53,20407600.0,123.843,136.361,148.879,136.0441,14.8342,15.6388,52.9302,1559426699.8277,1849516855.0,0.0,42.8571
2009-06-18,17.2631,138.0,135.59,15274300.0,125.2972,136.8615,148.4258,136.0284,17.0956,21.3492,53.5564,1547828372.4418,1864791155.0,0.0,35.7143
2009-06-19,17.7205,139.5,136.9,25780600.0,127.5966,137.6265,147.6564,136.3572,28.3376,48.0247,60.3703,1573212347.8264,1890571755.0,85.7143,28.5714
2009-06-22,17.4524,141.56,136.33,22675500.0,131.1148,138.37,145.6252,136.4536,41.962,56.5121,55.2535,1559555019.9105,1867896255.0,78.5714,21.4286
2009-06-23,17.0255,136.95,132.88,25233300.0,131.8372,138.5315,145.2258,136.2209,51.8472,51.0048,48.2417,1548333331.2128,1842662955.0,100.0,14.2857
2009-06-24,17.3063,137.5,134.86,17340200.0,132.3834,138.69,144.9966,136.2208,46.0496,30.632,52.5105,1548858791.8188,1860003155.0,92.8571,7.1429
2009-06-25,17.7687,140.2,135.21,21051700.0,132.8306,138.9295,145.0284,136.5674,41.8692,43.9708,58.5712,1567041723.0813,1881054855.0,85.7143,0.0
2009-06-26,18.0965,143.56,139.74,15692300.0,133.1557,139.261,145.3663,137.1267,48.0239,69.469,62.2488,1573532255.5421,1896747155.0,78.5714,7.1429
2009-06-29,18.0368,143.95,141.54,20272000.0,133.1733,139.392,145.6107,137.588,65.8179,84.0139,61.1833,1560494247.2433,1876475155.0,71.4286,0.0
2009-06-30,18.0953,143.8,141.8,15508000.0,133.1805,139.539,145.8975,138.0491,79.4838,84.9684,61.8712,1554756287.2433,1891983155.0,64.2857,92.8571
2009-07-01,18.1461,144.66,142.52,14792100.0,133.1397,139.633,146.1263,138.5044,83.6638,82.009,62.4936,1544249748.9256,1906775255.0,57.1429,100.0
2009-07-02,17.7891,142.83,139.79,13231400.0,133.2276,139.447,145.6664,138.6488,74.5041,56.5348,55.624,1533020468.6624,1893543855.0,50.0,92.8571
2009-07-06,17.6099,138.99,136.25,17810300.0,133.3996,139.144,144.8884,138.6451,58.891,38.1293,52.5051,1545890685.4507,1875733555.0,42.8571,85.7143
2009-07-07,17.2021,139.68,135.18,16485600.0,133.1845,138.7215,144.2585,138.336,35.5629,12.0245,46.1596,1531017010.7841,1859247955.0,35.7143,78.5714
2009-07-08,17.4333,138.04,134.42,20568900.0,133.1921,138.4465,143.7009,138.2297,23.132,19.2421,49.8596,1542267403.6017,1879816855.0,28.5714,71.4286
2009-07-09,17.3241,137.99,135.93,12250900.0,132.991,138.252,143.513,138.0517,16.2813,17.5774,48.1749,1535130956.9998,1867565955.0,21.4286,64.2857
2009-07-10,17.5985,138.97,136.32,15902700.0,132.9752,138.1805,143.3858,138.0963,26.5352,42.7861,52.5148,1545632740.0187,1883468655.0,14.2857,57.1429
2009-07-13,18.0838,142.34,137.53,17267900.0,132.9742,138.449,143.9238,138.5004,42.4561,67.0048,59.0464,1562900640.0187,1900736555.0,7.1429,50.0
2009-07-14,18.0749,143.18,141.161,12401700.0,133.1545,138.758,144.3615,138.8594,66.3257,89.1862,58.8866,1564122996.7794,1888334855.0,0.0,42.8571
2009-07-15,18.6606,147.0,144.32,17342400.0,132.7788,139.2845,145.7902,139.6233,84.1223,96.176,65.5088,1579912346.0332,1905677255.0,64.2857,100.0
2009-07-16,18.7419,148.02,145.57,14056100.0,132.69,139.8815,147.073,140.3754,93.3712,94.7515,66.3199,1588231262.3597,1919733355.0,57.1429,100.0
2009-07-17,19.2793,152.02,148.63,21505500.0,132.0628,140.675,149.2872,141.4587,96.1735,97.593,71.1489,1606311107.4924,1941238855.0,50.0,100.0
2009-07-20,19.4266,155.036,150.89,26268800.0,131.2462,141.3465,151.4467,142.5492,95.063,92.8445,72.3199,1605626826.161,1967507655.0,42.8571,100.0
2009-07-21,19.2488,153.43,149.75,31242200.0,131.2131,142.0535,152.8938,143.4026,91.2462,83.3009,68.6953,1604268469.6393,1936265455.0,35.7143,92.8571
2009-07-22,19.9133,158.73,156.11,31218000.0,131.2507,143.19,155.1292,144.6728,85.009,78.8815,73.9514,1588063706.2805,1967483455.0,28.5714,100.0
2009-07-23,20.0505,158.44,155.56,18820100.0,131.1943,144.27,157.3456,145.9249,81.0569,80.9881,74.889,1598780707.6694,1986303555.0,21.4286,92.8571
2009-07-24,20.3257,160.0,156.5,15655800.0,130.7013,145.2763,159.8512,147.2641,83.9268,91.9106,76.7003,1614311261.2694,2001959355.0,14.2857,100.0
2009-07-27,20.3402,160.88,157.26,15475400.0,130.2957,146.1593,162.0228,148.4865,89.1713,94.6151,76.7952,1623117704.3633,2017434755.0,7.1429,100.0
2009-07-28,20.3275,160.105,157.6,12984100.0,130.2321,147.0608,163.8894,149.5831,92.8768,92.1047,76.5009,1635013316.9382,2004450655.0,0.0,92.8571
2009-07-29,20.3313,160.45,158.25,13648500.0,130.3493,147.9408,165.5322,150.578,91.1814,86.8244,76.53,1643450571.4836,2018099155.0,0.0,85.7143
2009-07-30,20.6819,164.72,161.5,16771600.0,130.3821,148.9388,167.4954,151.7411,86.7543,81.334,79.0914,1640117085.7693,2034870755.0,0.0,100.0
2009-07-31,20.7581,165.0,162.91,15090600.0,131.0089,150.1073,169.2056,152.8505,82.6908,79.9141,79.6123,1631958053.2335,2049961355.0,0.0,100.0
2009-08-03,21.1444,166.64,164.87,14080000.0,131.906,151.4983,171.0905,154.1438,81.9045,84.4655,82.0521,1642697036.2843,2064041355.0,0.0,100.0
2009-08-04,21.0326,165.57,164.21,14136100.0,133.9683,153.0058,172.0432,155.2301,84.1137,87.9614,79.1011,1656417368.6373,2049905255.0,0.0,92.8571
2009-08-05,20.9767,167.39,164.21,15113700.0,136.1215,154.4003,172.679,156.171,84.8063,81.9919,77.5984,1649858593.1656,2034791555.0,0.0,100.0
2009-08-06,20.8242,166.51,163.09,12200600.0,139.0589,155.7778,172.4966,156.9081,75.6089,56.8734,73.4975,1643508573.2825,2022590955.0,0.0,92.8571
2009-08-07,21.0275,166.6,164.8,13834100.0,141.9085,157.1273,172.346,157.7273,61.8318,46.6303,75.3667,1640588041.0603,2036425055.0,7.1429,85.7143
2009-08-10,20.9271,166.6,163.66,10724800.0,144.3035,158.2463,172.189,158.3933,47.4465,38.8358,72.6424,1637596770.312,2025700255.0,0.0,78.5714
2009-08-11,20.687,164.38,161.88,12690800.0,147.3023,159.2743,171.2462,158.8158,40.8695,37.1425,66.4533,1634550978.312,2013009455.0,7.1429,71.4286
2009-08-12,21.0021,166.71,162.46,15895400.0,149.4025,160.1958,170.989,159.4343,39.3442,42.0543,70.0581,1639974114.7826,2028904855.0,0.0,64.2857
2009-08-13,21.3972,168.67,166.5,15713600.0,151.5703,161.2408,170.9112,160.2901,46.9071,61.5247,73.8527,1652067069.6213,2044618455.0,0.0,100.0
2009-08-14,21.1888,168.2267,165.53,10922000.0,153.0827,161.9923,170.9018,160.9082,61.1372,79.8325,68.8944,1651270407.9978,2033696455.0,0.0,92.8571
2009-08-17,20.2754,163.59,159.42,18727900.0,154.3521,162.3263,170.3005,160.7826,66.0436,56.7736,52.3123,1634069483.0578,2014968555.0,0.0,85.7143
2009-08-18,20.8356,164.24,161.41,15398300.0,156.6907,162.9508,169.2109,161.0891,59.2594,41.1721,58.8538,1646856057.2627,2030366855.0,0.0,78.5714
2009-08-19,20.9119,165.3,162.45,14759700.0,157.7402,163.3438,168.9474,161.4234,44.5765,35.7838,59.6645,1654365378.3154,2045126555.0,85.7143,71.4286
2009-08-20,21.1317,166.72,164.61,12215400.0,158.6353,163.7693,168.9033,161.8907,46.0938,61.3255,61.99,1662065132.8177,2057341955.0,78.5714,64.2857
2009-08-21,21.4988,169.37,166.8,14859800.0,158.8846,164.231,169.5774,162.5887,58.2537,77.6518,65.5618,1675190325.8138,2072201755.0,71.4286,100.0
2009-08-24,21.4785,170.71,168.27,14533200.0,159.2908,164.679,170.0672,163.2051,75.1273,86.4045,65.1965,1670067968.4368,2057668555.0,64.2857,100.0
2009-08-25,21.5217,170.94,169.13,11584100.0,159.836,165.149,170.462,163.7951,83.8645,87.5372,65.6347,1661939898.271,2069252655.0,57.1429,100.0
2009-08-26,21.2689,169.55,166.76,10857100.0,160.674,165.518,170.362,164.1393,81.1309,69.451,60.8092,1656141662.0703,2058395555.0,50.0,92.8571
2009-08-27,21.5281,169.57,164.83,16042200.0,160.8887,165.851,170.8133,164.6451,74.7414,67.2362,63.7513,1671371598.7792,2074437755.0,42.8571,85.7143
2009-08-28,21.6043,172.49,168.53,16203600.0,161.0366,166.184,171.3314,165.1599,66.4506,62.6646,64.5933,1667607126.0519,2090641355.0,35.7143,100.0
2009-08-31,21.3705,168.85,166.5,11119200.0,161.0506,166.273,171.4954,165.4504,64.1764,62.6284,59.9915,1672669910.7328,2079522155.0,28.5714,92.8571
2009-09-01,21.0006,170.0,164.94,16751000.0,161.0299,166.2604,171.4909,165.4358,54.9178,39.4604,53.496,1658289210.3375,2062771155.0,21.4286,85.7143
2009-09-02,20.9856,167.61,164.11,13008900.0,161.0364,166.2639,171.4914,165.4115,41.03,21.0012,53.2444,1653234323.4804,2049762255.0,14.2857,78.5714
2009-09-03,21.1596,167.1,165.0,10498400.0,161.2807,166.3959,171.5111,165.5199,25.4866,15.9984,55.8409,1658233561.5756,2060260655.0,7.1429,71.4286
2009-09-04,21.6373,170.7,167.09,13379600.0,161.2654,166.6359,172.0064,165.9761,27.4407,45.3225,62.0672,1668722278.4731,2073640255.0,0.0,64.2857
2009-09-08,21.9702,173.14,172.0,11251700.0,161.1002,167.0464,172.9926,166.6384,44.9818,73.6244,65.6967,1675828615.3152,2084891955.0,0.0,100.0
2009-09-09,21.7428,174.47,169.7,28967400.0,161.5914,167.4619,173.3324,167.0671,68.4949,86.5378,61.3759,1664350966.2586,2055924555.0,0.0,100.0
2009-09-10,21.9232,173.25,170.81,17540500.0,161.6431,167.8244,174.0057,167.5902,80.6499,81.7875,63.4306,1671971019.5373,2073465055.0,64.2857,92.8571
2009-09-11,21.8723,173.18,170.87,12462900.0,161.5494,168.0114,174.4734,168.0255,80.1515,72.1291,62.4232,1673427722.1347,2061002155.0,57.1429,85.7143
2009-09-14,22.0705,173.9,170.25,11500400.0,161.4671,168.3584,175.2497,168.5678,77.173,77.6023,64.773,1683793836.1073,2072502555.0,50.0,78.5714
2009-09-15,22.2535,175.65,173.59,15231100.0,162.8966,169.1369,175.3772,169.1956,77.1039,81.5802,66.8347,1691779073.0005,2087733655.0,42.8571,100.0
2009-09-16,23.106,182.75,177.88,26929400.0,162.0996,170.0304,177.9612,170.4027,82.9499,89.6671,74.3637,1708976287.3742,2114663055.0,35.7143,100.0
2009-09-17,23.4465,186.79,181.97,28949000.0,161.2717,171.0279,180.7841,171.7501,87.2138,90.3939,76.6443,1711018333.0174,2143612055.0,28.5714,100.0
2009-09-18,23.5062,186.55,184.76,21485100.0,160.7182,171.9624,183.2066,173.0139,89.8777,89.5719,77.0302,1695774714.5816,2165097155.0,21.4286,92.8571
2009-09-21,23.3791,185.16,181.62,15632700.0,160.3811,172.7024,185.0237,174.0621,88.2965,84.9236,74.2202,1701338895.9376,2149464455.0,14.2857,85.7143
2009-09-22,23.4376,185.38,182.85,12741200.0,160.2626,173.4734,186.6842,175.0543,85.0972,80.796,74.6778,1705015210.5621,2162205655.0,7.1429,78.5714
2009-09-23,23.5672,188.9,185.03,21198700.0,160.2234,174.2784,188.3334,176.0491,78.1716,68.7953,75.7075,1688965548.805,2183404355.0,0.0,100.0
2009-09-24,23.3537,187.7,182.77,19674300.0,160.8293,175.0989,189.3685,176.7892,67.3738,52.5302,70.6142,1677671782.2735,2163730055.0,0.0,92.8571
2009-09-25,23.1695,185.5,181.44,15901400.0,161.3871,175.7449,190.1027,177.3207,51.1066,31.9943,66.4584,1669055260.106,2147828655.0,0.0,85.7143
2009-09-28,23.65,186.68,183.33,12051600.0,161.7606,176.55,191.3394,178.1618,39.9358,35.2828,71.2165,1677307188.4881,2159880255.0,7.1429,78.5714
2009-09-29,23.5519,187.4,184.31,12335200.0,162.6619,177.4085,192.1551,178.8492,36.6972,42.8146,69.0631,1673514813.0836,2147545055.0,0.0,71.4286
2009-09-30,23.5481,186.45,182.6127,19270900.0,164.3853,178.4111,192.4368,179.4683,45.8588,59.4791,68.9758,1681737324.894,2128274155.0,14.2857,64.2857
2009-10-01,22.9776,186.22,180.7,18739700.0,166.5282,179.1951,191.862,179.6009,47.1714,39.2205,57.3015,1664083305.3396,2109534455.0,7.1429,57.1429
2009-10-02,23.4909,185.94,181.35,19761000.0,168.6403,180.1126,191.5848,180.1055,47.0702,42.5111,63.3176,1674889429.5226,2129295455.0,0.0,50.0
2009-10-05,23.6337,186.86,184.2701,15111900.0,170.0856,180.8983,191.711,180.6692,43.3034,48.1786,64.8034,1680245317.0125,2144407355.0,0.0,42.8571
2009-10-06,24.1401,190.01,187.3,21610200.0,170.894,181.7523,192.6106,181.5588,57.1354,80.7164,69.5185,1701855517.0125,2166017555.0,0.0,100.0
2009-10-07,24.1706,190.55,189.032,16631000.0,172.404,182.7078,193.0116,182.3865,73.678,92.139,69.781,1711912999.2259,2182648555.0,71.4286,100.0
2009-10-08,24.0461,191.45,188.89,15650400.0,173.9833,183.5433,193.1033,183.0421,88.2152,91.7901,67.2348,1700908811.7259,2166998155.0,64.2857,100.0
2009-10-09,24.1986,190.7,188.62,10474000.0,175.99,184.4588,192.9276,183.7495,90.3898,87.2403,68.739,1709066446.3413,2177472155.0,57.1429,92.8571
2009-10-12,24.2418,191.51,189.64,10286600.0,177.9782,185.3133,192.6484,184.4219,87.2478,82.7132,69.1708,1711651848.4804,2187758755.0,50.0,100.0
2009-10-13,24.1414,191.17,189.7,12429300.0,180.1058,186.0563,192.0068,184.9551,80.8919,72.7222,66.8597,1704633944.3987,2175329455.0,42.8571,92.8571
2009-10-14,24.3028,192.32,190.23,13411100.0,180.4863,186.5273,192.5683,185.5584,74.476,67.9927,68.6719,1704826448.2265,2188740555.0,35.7143,100.0
2009-10-15,24.21,190.92,189.53,13341300.0,180.6146,186.8278,193.041,186.0348,66.1313,57.6792,66.4235,1711257146.7876,2175399255.0,28.5714,92.8571
2009-10-16,23.8911,190.36,187.84,15408100.0,180.8022,186.9793,193.1564,186.2267,56.2553,43.094,59.2415,1698417063.4543,2159991155.0,21.4286,85.7143
2009-10-19,24.1211,190.0,185.55,33651100.0,181.1293,187.2713,193.4133,186.5727,47.0114,40.2611,62.3988,1729950790.87,2193642255.0,14.2857,78.5714
2009-10-20,25.2518,201.75,197.85,40751400.0,180.2055,187.9853,195.765,187.7334,44.4399,49.9646,73.3362,1708216710.87,2234393655.0,7.1429,100.0
2009-10-21,26.0344,208.7099,199.23,42633100.0,178.332,188.9563,199.5805,189.3702,55.5022,76.2808,78.0872,1716761859.3748,2277026755.0,0.0,100.0
2009-10-22,26.07,207.85,202.51,28264000.0,177.5433,190.0253,202.5072,190.8778,69.8623,83.3414,78.2767,1716973574.7306,2305290755.0,0.0,92.8571
2009-10-23,25.9099,205.8,203.23,15028100.0,177.7565,191.1038,204.4511,192.1218,80.7502,82.6285,75.1285,1710248938.5438,2290262655.0,0.0,85.7143
2009-10-26,25.7244,206.75,200.1,17297800.0,177.9037,191.9202,205.9367,193.1083,78.3103,68.9611,71.5383,1705332721.7017,2272964855.0,64.2857,78.5714
2009-10-27,25.0752,202.81,196.45,27019700.0,178.6485,192.5197,206.3909,193.5142,64.9235,43.1808,60.6192,1686130041.8275,2245945155.0,57.1429,71.4286
